CODES,DATES,high,open,low,close,change,pctchange,volume,turover
600036.SH,2017-08-16 13:30:00,108.020096,107.355354,107.277153,107.316254,-0.039101,-0.036422,2148979.0,54139591.0
600036.SH,2017-08-16 14:00:00,107.746376,107.316254,107.159843,107.550873,0.234619,0.218624,3229759.0,81161893.0
600036.SH,2017-08-16 14:30:00,107.746376,107.589973,107.159843,107.277153,-0.27372,-0.254503,2292212.0,57656471.0
600036.SH,2017-08-16 15:00:00,107.550873,107.277153,107.159843,107.511765,0.234612,0.218697,3287468.0,82629106.0
600036.SH,2017-08-17 09:30:00,107.589973,107.589973,107.589973,107.589973,0.02,0.079461,148473.0,3740035.0
600036.SH,2017-08-17 10:00:00,108.020096,107.589973,106.925232,107.120735,-0.469238,-0.436136,5505094.0,138255950.0
600036.SH,2017-08-17 10:30:00,107.159843,107.081635,106.690605,106.729713,-0.391022,-0.365029,5306571.0,132653306.0
600036.SH,2017-08-17 11:00:00,106.925232,106.729713,106.651512,106.729713,0.0,0.0,3150207.0,78679595.0
600036.SH,2017-08-17 11:30:00,106.886124,106.729713,106.651512,106.807915,0.078201,0.07327,1925874.0,48089938.0
600036.SH,2017-08-17 13:30:00,106.964333,106.807915,106.729713,106.847023,0.039108,0.036616,3234528.0,80833011.0
600036.SH,2017-08-17 14:00:00,106.847023,106.807915,106.260483,106.299591,-0.547432,-0.512351,5225766.0,130167018.0
600036.SH,2017-08-17 14:30:00,107.042534,106.299591,106.299591,106.768814,0.469223,0.441416,3584564.0,89382895.0
600036.SH,2017-08-17 15:00:00,107.120735,106.729713,106.651512,107.081635,0.31282,0.292989,4064967.0,101570100.0
600036.SH,2017-08-18 09:30:00,106.495094,106.495094,106.495094,106.495094,-0.15,-0.598562,204500.0,5094095.0
600036.SH,2017-08-18 10:00:00,107.355354,106.495094,106.064964,106.807915,0.31282,0.293742,5997181.0,149575309.0
600036.SH,2017-08-18 10:30:00,107.042534,106.768814,106.495094,106.651512,-0.156403,-0.146434,1691400.0,42226378.0
600036.SH,2017-08-18 11:00:00,106.768814,106.651512,106.299591,106.338692,-0.31282,-0.293311,2097065.0,52226953.0
600036.SH,2017-08-18 11:30:00,107.081635,106.377785,106.338692,106.925232,0.58654,0.551577,2696443.0,67275600.0
600036.SH,2017-08-18 13:30:00,108.137405,106.925232,106.690605,107.981003,1.055771,0.987392,4486389.0,112939490.0
600036.SH,2017-08-18 14:00:00,109.154076,107.981003,107.863693,108.997658,1.016655,0.941513,10434034.0,265521677.0
600036.SH,2017-08-18 14:30:00,108.997658,108.958565,108.254715,108.606644,-0.391014,-0.358736,5523015.0,140580905.0
600036.SH,2017-08-18 15:00:00,108.802147,108.528435,108.137405,108.489326,-0.117317,-0.10802,6604399.0,168115811.0
600036.SH,2017-08-21 09:30:00,108.489326,108.489326,108.489326,108.489326,0.0,0.0,526100.0,13373462.0
600036.SH,2017-08-21 10:00:00,108.880356,108.528435,107.472664,108.020096,-0.469231,-0.432513,11078991.0,280645341.0
600036.SH,2017-08-21 10:30:00,108.215614,108.020096,107.159843,107.316254,-0.703842,-0.651584,5062645.0,127646577.0
600036.SH,2017-08-21 11:00:00,107.550873,107.316254,107.120735,107.198944,-0.11731,-0.109312,2636620.0,66264806.0
600036.SH,2017-08-21 11:30:00,107.472664,107.198944,107.042534,107.394455,0.195511,0.182381,2495851.0,62635854.0
600036.SH,2017-08-21 13:30:00,107.902794,107.433556,107.277153,107.511765,0.11731,0.109232,2126548.0,53531514.0
600036.SH,2017-08-21 14:00:00,108.137405,107.629074,107.629074,107.981003,0.469238,0.436453,1730849.0,43733078.0
600036.SH,2017-08-21 14:30:00,108.489326,107.941895,107.707275,107.863693,-0.11731,-0.108639,2471400.0,62609184.0
600036.SH,2017-08-21 15:00:00,108.176506,107.941895,107.550873,108.020096,0.156403,0.145,3396360.0,85775478.0
600036.SH,2017-08-22 09:30:00,108.489326,108.489326,108.489326,108.489326,0.120001,0.474312,91863.0,2335157.0
600036.SH,2017-08-22 10:00:00,108.489326,108.489326,107.550873,107.824585,-0.664742,-0.612725,4015398.0,101480011.0
600036.SH,2017-08-22 10:30:00,108.645737,107.824585,107.589973,108.528435,0.70385,0.652773,5185896.0,131541745.0
600036.SH,2017-08-22 11:00:00,109.349586,108.567535,108.489326,109.310478,0.782043,0.720589,6948818.0,177630203.0
600036.SH,2017-08-22 11:30:00,110.483566,109.310478,109.193176,109.857925,0.547447,0.500819,7879399.0,203081917.0
600036.SH,2017-08-22 13:30:00,109.857925,109.740608,109.114967,109.427788,-0.430138,-0.39154,6233013.0,160005887.0
600036.SH,2017-08-22 14:00:00,109.427788,109.427788,108.919464,109.154076,-0.273712,-0.25013,5476760.0,140182642.0
600036.SH,2017-08-22 14:30:00,110.131638,109.271385,109.114967,109.897026,0.74295,0.680644,6157978.0,158446466.0
600036.SH,2017-08-22 15:00:00,110.327148,109.936127,109.623299,110.327148,0.430122,0.391387,8298812.0,214296288.0
600036.SH,2017-08-23 09:30:00,110.67907,110.67907,110.67907,110.67907,0.09,0.347625,364700.0,9474906.0
600036.SH,2017-08-23 10:00:00,112.43869,110.67907,110.170746,112.243172,1.564102,1.413187,12232503.0,319910944.0
600036.SH,2017-08-23 10:30:00,112.555992,112.28228,111.57843,112.39959,0.156418,0.139356,9635291.0,253890579.0
600036.SH,2017-08-23 11:00:00,113.220741,112.39959,112.243172,112.790619,0.391029,0.347892,11258050.0,298714030.0
600036.SH,2017-08-23 11:30:00,112.82972,112.82972,112.321381,112.477798,-0.31282,-0.277346,3518790.0,93150747.0
600036.SH,2017-08-23 13:30:00,112.947021,112.555992,112.321381,112.86882,0.391022,0.347643,2670570.0,70689931.0
600036.SH,2017-08-23 14:00:00,113.259842,112.907921,112.751511,113.220741,0.351921,0.311797,4431227.0,117817036.0
600036.SH,2017-08-23 14:30:00,114.002792,113.220741,113.220741,113.611763,0.391022,0.345362,11401075.0,305013113.0
600036.SH,2017-08-23 15:00:00,113.611763,113.494461,112.477798,112.790619,-0.821144,-0.722763,5224595.0,138731574.0
600036.SH,2017-08-24 09:30:00,112.71241,112.71241,112.71241,112.71241,-0.02,-0.075417,232300.0,6155950.0
600036.SH,2017-08-24 10:00:00,113.924583,112.321381,112.321381,113.103439,0.391029,0.346927,9755554.0,260147090.0
600036.SH,2017-08-24 10:30:00,113.14254,113.14254,111.617531,112.12587,-0.97757,-0.864315,6494987.0,171652600.0
600036.SH,2017-08-24 11:00:00,113.298943,112.12587,111.813049,113.14254,1.01667,0.906722,5565058.0,147468175.0
600036.SH,2017-08-24 11:30:00,113.84639,113.181641,113.103439,113.298943,0.156403,0.138235,4367006.0,116507426.0
600036.SH,2017-08-24 13:30:00,113.416252,113.416252,113.064331,113.103439,-0.195503,-0.172555,3429671.0,91392484.0
600036.SH,2017-08-24 14:00:00,114.002792,113.103439,112.986122,113.611763,0.508324,0.449433,6765072.0,180888345.0
600036.SH,2017-08-24 14:30:00,113.650871,113.650871,112.82972,112.986122,-0.625641,-0.550683,2633647.0,70169721.0
600036.SH,2017-08-24 15:00:00,113.533562,112.986122,112.634201,113.45536,0.469238,0.415306,6918255.0,183827616.0
600036.SH,2017-08-25 09:30:00,113.885483,113.885483,113.885483,113.885483,0.109999,0.412134,183911.0,4928815.0
600036.SH,2017-08-25 10:00:00,115.371384,114.041893,114.041893,114.706642,0.821159,0.72104,16603059.0,449073338.0
600036.SH,2017-08-25 10:30:00,115.136772,114.745743,114.120102,114.941254,0.234612,0.204532,7322770.0,197622830.0
600036.SH,2017-08-25 11:00:00,115.332283,114.941254,114.589333,115.214973,0.27372,0.238139,4913267.0,133176871.0
600036.SH,2017-08-25 11:30:00,115.566895,115.214973,115.058563,115.488686,0.273712,0.237566,5384117.0,146321399.0
600036.SH,2017-08-25 13:30:00,115.645103,115.566895,114.745743,114.784851,-0.703835,-0.60944,3996886.0,108599029.0
600036.SH,2017-08-25 14:00:00,115.371384,114.784851,114.393822,115.371384,0.586533,0.510984,3550086.0,96011549.0
600036.SH,2017-08-25 14:30:00,116.192535,115.332283,115.214973,116.075233,0.70385,0.610073,10092311.0,275316473.0
600036.SH,2017-08-25 15:00:00,116.935486,116.036125,115.684204,116.739975,0.664742,0.572682,14045607.0,385498476.0
600036.SH,2017-08-28 09:30:00,116.935486,116.935486,116.935486,116.935486,0.049999,0.181617,285100.0,7863058.0
600036.SH,2017-08-28 10:00:00,117.991257,116.974586,116.270744,116.622665,-0.31282,-0.267515,11150690.0,307789261.0
600036.SH,2017-08-28 10:30:00,118.069466,116.544456,116.466255,117.404724,0.782059,0.670589,6110623.0,168854543.0
600036.SH,2017-08-28 11:00:00,118.186768,117.365616,117.209206,117.795738,0.391014,0.333048,5408821.0,150231108.0
600036.SH,2017-08-28 11:30:00,117.834846,117.795738,116.309845,117.013695,-0.782043,-0.663898,4768773.0,131529410.0
600036.SH,2017-08-28 13:30:00,117.130997,117.052795,116.036125,116.427155,-0.58654,-0.501258,5739345.0,157568909.0
600036.SH,2017-08-28 14:00:00,117.443817,116.466255,116.114334,116.153435,-0.27372,-0.2351,5347682.0,147170017.0
600036.SH,2017-08-28 14:30:00,116.348946,116.153435,114.745743,115.371384,-0.782051,-0.673291,11495013.0,312802056.0
600036.SH,2017-08-28 15:00:00,115.762413,115.449593,115.293175,115.605995,0.234612,0.203353,4440074.0,120842416.0
600036.SH,2017-08-29 09:30:00,115.684204,115.684204,115.684204,115.684204,0.02,0.073423,340075.0,9270445.0
600036.SH,2017-08-29 10:00:00,115.997025,115.723312,114.941254,115.293175,-0.391029,-0.338014,7008550.0,190325953.0
600036.SH,2017-08-29 10:30:00,116.466255,115.371384,115.254074,115.957924,0.664749,0.576573,6619659.0,180899381.0
600036.SH,2017-08-29 11:00:00,115.957924,115.957924,115.371384,115.723312,-0.234612,-0.202325,2824459.0,76984444.0
600036.SH,2017-08-29 11:30:00,116.231636,115.723312,115.449593,115.605995,-0.117317,-0.101377,2361301.0,64418020.0
600036.SH,2017-08-29 13:30:00,116.231636,115.684204,115.605995,115.879715,0.27372,0.23677,2163499.0,59122470.0
600036.SH,2017-08-29 14:00:00,115.957924,115.879715,115.097672,115.175865,-0.70385,-0.607397,3094369.0,84175979.0
600036.SH,2017-08-29 14:30:00,115.605995,115.136772,115.058563,115.136772,-0.039093,-0.033942,3214460.0,87272653.0
600036.SH,2017-08-29 15:00:00,115.371384,115.175865,114.902153,115.214973,0.078201,0.06792,5243869.0,142137178.0
600036.SH,2017-08-30 09:30:00,116.192535,116.192535,116.192535,116.192535,0.25,0.92115,327000.0,8956530.0
600036.SH,2017-08-30 10:00:00,118.382286,116.544456,116.192535,117.052795,0.86026,0.740375,11570452.0,320702396.0
600036.SH,2017-08-30 10:30:00,117.404724,117.091904,115.645103,116.114334,-0.938461,-0.801742,6747284.0,185398020.0
600036.SH,2017-08-30 11:00:00,116.505356,116.036125,115.527794,115.566895,-0.54744,-0.471466,3731500.0,101926387.0
600036.SH,2017-08-30 11:30:00,116.270744,115.566895,115.371384,115.488686,-0.078209,-0.067674,3680793.0,100350620.0
600036.SH,2017-08-30 13:30:00,115.840614,115.449593,115.449593,115.605995,0.11731,0.101577,2546942.0,69433311.0
600036.SH,2017-08-30 14:00:00,116.075233,115.605995,115.214973,116.075233,0.469238,0.405894,3589592.0,97733775.0
600036.SH,2017-08-30 14:30:00,116.153435,116.036125,115.684204,115.879715,-0.195518,-0.168441,2994429.0,81774696.0
600036.SH,2017-08-30 15:00:00,116.309845,115.879715,114.628433,115.293175,-0.58654,-0.506163,12017577.0,326588421.0
600036.SH,2017-08-31 09:30:00,115.293175,115.293175,115.293175,115.293175,0.0,0.0,103900.0,2821924.0
600036.SH,2017-08-31 10:00:00,115.645103,115.254074,114.041893,114.041893,-1.251282,-1.085304,6366922.0,172156820.0
600036.SH,2017-08-31 10:30:00,114.589333,114.041893,112.986122,113.220741,-0.821152,-0.720044,11681562.0,312514772.0
600036.SH,2017-08-31 11:00:00,113.650871,113.181641,112.39959,113.338051,0.11731,0.103611,16538023.0,439297289.0
600036.SH,2017-08-31 11:30:00,113.650871,113.416252,112.39959,112.86882,-0.469231,-0.41401,6714377.0,178020881.0
600036.SH,2017-08-31 13:30:00,113.689972,113.02523,112.71241,113.298943,0.430122,0.381082,3550923.0,94555252.0
600036.SH,2017-08-31 14:00:00,113.416252,113.259842,112.751511,113.103439,-0.195503,-0.172555,4010264.0,106572418.0
600036.SH,2017-08-31 14:30:00,113.84639,113.103439,113.064331,113.533562,0.430122,0.380291,5001760.0,133512991.0
600036.SH,2017-08-31 15:00:00,114.041893,113.533562,113.494461,113.689972,0.15641,0.137766,5113307.0,136895380.0
600036.SH,2017-09-01 09:30:00,113.650871,113.650871,113.650871,113.650871,-0.01,-0.037384,1037036.0,27730344.0
600036.SH,2017-09-01 10:00:00,115.332283,113.494461,113.494461,115.058563,1.407692,1.238611,12087997.0,325996083.0
600036.SH,2017-09-01 10:30:00,115.293175,115.058563,114.393822,114.550224,-0.508339,-0.441809,6497137.0,175683506.0
600036.SH,2017-09-01 11:00:00,114.745743,114.589333,114.276512,114.667534,0.11731,0.102409,3838517.0,103539258.0
600036.SH,2017-09-01 11:30:00,114.823952,114.628433,114.472031,114.667534,0.0,0.0,2586179.0,69814843.0
600036.SH,2017-09-01 13:30:00,114.667534,114.628433,113.064331,113.533562,-1.133972,-0.988922,8057716.0,215492540.0
600036.SH,2017-09-01 14:00:00,113.689972,113.494461,112.86882,113.103439,-0.430122,-0.37885,6271318.0,166954225.0
600036.SH,2017-09-01 14:30:00,113.650871,113.14254,113.103439,113.494461,0.391022,0.34572,3876446.0,103260035.0
600036.SH,2017-09-01 15:00:00,113.84639,113.611763,113.338051,113.729073,0.234612,0.206716,3722297.0,99525800.0
600036.SH,2017-09-04 09:30:00,112.86882,112.86882,112.86882,112.86882,-0.219999,-0.82212,263000.0,6980020.0
600036.SH,2017-09-04 10:00:00,114.550224,112.907921,112.39959,114.002792,1.133972,1.004682,8235888.0,219684013.0
600036.SH,2017-09-04 10:30:00,114.198303,114.002792,113.416252,113.768181,-0.234612,-0.205795,5108047.0,136819907.0
600036.SH,2017-09-04 11:00:00,114.120102,113.729073,113.494461,114.041893,0.273712,0.240588,2886526.0,77258038.0
600036.SH,2017-09-04 11:30:00,114.041893,114.041893,113.298943,113.689972,-0.351921,-0.308589,2427053.0,64772842.0
600036.SH,2017-09-04 13:30:00,114.276512,113.729073,113.533562,114.198303,0.508331,0.447121,3742555.0,100423351.0
600036.SH,2017-09-04 14:00:00,114.276512,114.237404,113.650871,113.650871,-0.547432,-0.47937,4053163.0,108735666.0
600036.SH,2017-09-04 14:30:00,113.963692,113.650871,113.298943,113.729073,0.078201,0.068808,3667369.0,98083983.0
600036.SH,2017-09-04 15:00:00,114.628433,113.729073,113.689972,114.511124,0.782051,0.687644,5248092.0,141171056.0
600036.SH,2017-09-05 09:30:00,114.276512,114.276512,114.276512,114.276512,-0.059999,-0.22255,102300.0,2751870.0
600036.SH,2017-09-05 10:00:00,115.097672,114.276512,113.689972,114.550224,0.273712,0.239517,5975776.0,160988599.0
600036.SH,2017-09-05 10:30:00,115.645103,114.550224,114.432922,115.214973,0.664749,0.580312,7943793.0,215197722.0
600036.SH,2017-09-05 11:00:00,115.645103,115.175865,114.745743,115.254074,0.039101,0.033937,5153061.0,139943204.0
600036.SH,2017-09-05 11:30:00,115.527794,115.254074,115.058563,115.371384,0.11731,0.101783,1961517.0,53296509.0
600036.SH,2017-09-05 13:30:00,115.684204,115.449593,114.902153,115.058563,-0.31282,-0.271142,4391497.0,119336728.0
600036.SH,2017-09-05 14:00:00,115.332283,115.097672,114.863045,115.293175,0.234612,0.203906,2231271.0,60501989.0
600036.SH,2017-09-05 14:30:00,115.527794,115.371384,115.019463,115.527794,0.234619,0.203498,3681505.0,99985263.0
600036.SH,2017-09-05 15:00:00,116.075233,115.527794,115.410492,115.997025,0.469231,0.406163,9132570.0,249283160.0
600036.SH,2017-09-06 09:30:00,115.762413,115.762413,115.762413,115.762413,-0.059999,-0.219457,132700.0,3620056.0
600036.SH,2017-09-06 10:00:00,115.723312,115.723312,115.019463,115.097672,-0.664742,-0.574229,4629801.0,125669403.0
600036.SH,2017-09-06 10:30:00,115.527794,115.097672,115.019463,115.136772,0.039101,0.033972,3502014.0,95045847.0
600036.SH,2017-09-06 11:00:00,115.371384,115.175865,115.019463,115.254074,0.117302,0.101881,2399483.0,65070594.0
600036.SH,2017-09-06 11:30:00,115.371384,115.332283,114.432922,114.667534,-0.58654,-0.508911,4341535.0,117367479.0
600036.SH,2017-09-06 13:30:00,115.214973,114.667534,114.628433,114.745743,0.078209,0.068205,4180190.0,113039024.0
600036.SH,2017-09-06 14:00:00,114.941254,114.745743,114.589333,114.745743,0.0,0.0,2398576.0,64787567.0
600036.SH,2017-09-06 14:30:00,114.784851,114.784851,114.081001,114.276512,-0.469231,-0.408931,4585092.0,123619588.0
600036.SH,2017-09-06 15:00:00,114.628433,114.237404,113.84639,114.198303,-0.078209,-0.068438,6779275.0,182129357.0
600036.SH,2017-09-07 09:30:00,114.276512,114.276512,114.276512,114.276512,0.02,0.074406,177100.0,4763990.0
600036.SH,2017-09-07 10:00:00,114.276512,114.276512,112.907921,113.768181,-0.508331,-0.444826,7047476.0,188205967.0
600036.SH,2017-09-07 10:30:00,114.041893,113.768181,112.907921,113.14254,-0.625641,-0.549926,7730730.0,205876788.0
600036.SH,2017-09-07 11:00:00,113.298943,113.14254,112.907921,112.986122,-0.156418,-0.138248,4138125.0,110000086.0
600036.SH,2017-09-07 11:30:00,113.45536,112.947021,112.86882,113.298943,0.31282,0.276866,2051068.0,54599727.0
600036.SH,2017-09-07 13:30:00,113.338051,113.259842,112.164978,112.43869,-0.860252,-0.759277,10550990.0,278925723.0
600036.SH,2017-09-07 14:00:00,112.71241,112.43869,112.12587,112.321381,-0.11731,-0.104332,4869424.0,128582851.0
600036.SH,2017-09-07 14:30:00,112.516899,112.28228,112.204079,112.243172,-0.078209,-0.06963,3328812.0,87904366.0
600036.SH,2017-09-07 15:00:00,112.790619,112.243172,112.00856,112.12587,-0.117302,-0.104507,6781934.0,178923631.0
600036.SH,2017-09-08 09:30:00,112.164978,112.164978,112.164978,112.164978,0.01,0.037952,239865.0,6322841.0
600036.SH,2017-09-08 10:00:00,112.555992,112.164978,111.930351,111.930351,-0.234627,-0.20918,7132174.0,187993159.0
600036.SH,2017-09-08 10:30:00,112.71241,111.930351,111.930351,112.516899,0.586548,0.524029,4895120.0,129222252.0
600036.SH,2017-09-08 11:00:00,112.907921,112.477798,112.39959,112.751511,0.234612,0.208512,2867956.0,75995042.0
600036.SH,2017-09-08 11:30:00,113.103439,112.790619,112.71241,112.751511,0.0,0.0,3263116.0,86670117.0
600036.SH,2017-09-08 13:30:00,112.86882,112.790619,112.555992,112.5951,-0.15641,-0.138721,2191682.0,58072805.0
600036.SH,2017-09-08 14:00:00,112.71241,112.5951,112.39959,112.516899,-0.078201,-0.069454,1541889.0,40787122.0
600036.SH,2017-09-08 14:30:00,112.634201,112.516899,111.96946,112.12587,-0.391029,-0.347529,3358119.0,88525697.0
600036.SH,2017-09-08 15:00:00,112.516899,112.12587,111.930351,112.243172,0.117302,0.104616,3607292.0,95096681.0
600036.SH,2017-09-11 09:30:00,113.103439,113.103439,113.103439,113.103439,0.220001,0.83397,325500.0,8658300.0
600036.SH,2017-09-11 10:00:00,114.041893,112.43869,112.43869,113.377151,0.273712,0.242002,6639432.0,177223837.0
600036.SH,2017-09-11 10:30:00,114.198303,113.377151,113.259842,113.84639,0.469238,0.413874,6027862.0,161466569.0
600036.SH,2017-09-11 11:00:00,113.84639,113.84639,112.360481,112.555992,-1.290398,-1.133455,5323075.0,141483081.0
600036.SH,2017-09-11 11:30:00,113.064331,112.634201,111.852158,111.891258,-0.664734,-0.590581,7297221.0,192285569.0
600036.SH,2017-09-11 13:30:00,112.71241,112.086769,111.773949,112.047661,0.156403,0.139781,4674071.0,123115736.0
600036.SH,2017-09-11 14:00:00,112.28228,112.047661,111.852158,112.047661,0.0,0.0,2960943.0,77965126.0
600036.SH,2017-09-11 14:30:00,112.39959,112.047661,111.773949,112.047661,0.0,0.0,2866774.0,75464617.0
600036.SH,2017-09-11 15:00:00,112.086769,112.047661,111.226517,111.461128,-0.586533,-0.523467,10644401.0,278789461.0
600036.SH,2017-09-12 09:30:00,111.852158,111.852158,111.852158,111.852158,0.1,0.381972,116700.0,3066876.0
600036.SH,2017-09-12 10:00:00,112.28228,111.852158,111.148308,111.57843,-0.273727,-0.244723,6515290.0,170844189.0
600036.SH,2017-09-12 10:30:00,111.69574,111.500229,110.796379,110.874588,-0.703842,-0.630805,6329330.0,165105109.0
600036.SH,2017-09-12 11:00:00,111.539337,110.874588,110.639969,111.343819,0.469231,0.423208,4825477.0,125666012.0
600036.SH,2017-09-12 11:30:00,111.57843,111.343819,111.1092,111.148308,-0.195511,-0.175592,2856445.0,74724935.0
600036.SH,2017-09-12 13:30:00,111.891258,111.148308,111.148308,111.852158,0.70385,0.633253,2598893.0,68035700.0
600036.SH,2017-09-12 14:00:00,112.321381,111.852158,111.42202,111.57843,-0.273727,-0.244723,6818350.0,179250296.0
600036.SH,2017-09-12 14:30:00,111.891258,111.500229,111.26561,111.656639,0.078209,0.070093,3753876.0,98272208.0
600036.SH,2017-09-12 15:00:00,112.673302,111.57843,111.461128,112.477798,0.821159,0.735433,8805865.0,232380777.0
600036.SH,2017-09-13 09:30:00,112.477798,112.477798,112.477798,112.477798,0.0,0.0,54700.0,1446268.0
600036.SH,2017-09-13 10:00:00,112.5951,112.360481,111.42202,111.773949,-0.70385,-0.625768,5393483.0,142103008.0
600036.SH,2017-09-13 10:30:00,111.930351,111.773949,111.030998,111.73484,-0.039108,-0.034989,5739203.0,150207454.0
600036.SH,2017-09-13 11:00:00,112.321381,111.656639,111.226517,112.243172,0.508331,0.454944,3750266.0,98559302.0
600036.SH,2017-09-13 11:30:00,112.321381,112.086769,111.617531,111.773949,-0.469223,-0.418041,3564486.0,93799556.0
600036.SH,2017-09-13 13:30:00,111.930351,111.813049,111.26561,111.57843,-0.195518,-0.174923,2908930.0,76244359.0
600036.SH,2017-09-13 14:00:00,111.773949,111.617531,111.226517,111.773949,0.195518,0.17523,2825067.0,73935950.0
600036.SH,2017-09-13 14:30:00,111.813049,111.773949,111.1092,111.539337,-0.234612,-0.209898,4009035.0,104843786.0
600036.SH,2017-09-13 15:00:00,111.617531,111.343819,111.187408,111.42202,-0.117317,-0.10518,4621696.0,120855427.0
600036.SH,2017-09-14 09:30:00,111.461128,111.461128,111.461128,111.461128,0.01,0.038213,43200.0,1130976.0
600036.SH,2017-09-14 10:00:00,111.73484,111.461128,110.835487,111.343819,-0.11731,-0.105247,3782052.0,98829606.0
600036.SH,2017-09-14 10:30:00,111.42202,111.30471,110.444458,110.757278,-0.58654,-0.526783,7489763.0,194983340.0
600036.SH,2017-09-14 11:00:00,110.952789,110.757278,110.248947,110.444458,-0.31282,-0.282438,8967826.0,232756830.0
600036.SH,2017-09-14 11:30:00,110.444458,110.405357,110.209846,110.444458,0.0,0.0,4032131.0,104388275.0
600036.SH,2017-09-14 13:30:00,111.148308,110.405357,109.975227,109.975227,-0.469231,-0.424857,5453336.0,141040096.0
600036.SH,2017-09-14 14:00:00,110.092537,109.975227,109.427788,109.701508,-0.27372,-0.248892,7837126.0,201783738.0
600036.SH,2017-09-14 14:30:00,110.053429,109.701508,109.505997,109.740608,0.039101,0.035643,5541469.0,142677418.0
600036.SH,2017-09-14 15:00:00,110.288048,109.701508,109.662407,110.209846,0.469238,0.427589,4076549.0,105214672.0
600036.SH,2017-09-15 09:30:00,109.779716,109.779716,109.779716,109.779716,-0.110001,-0.42537,67900.0,1748425.0
600036.SH,2017-09-15 10:00:00,109.975227,109.779716,109.154076,109.466896,-0.31282,-0.284953,8369288.0,214767655.0
600036.SH,2017-09-15 10:30:00,110.170746,109.427788,109.349586,110.170746,0.70385,0.64298,4200365.0,108006493.0
600036.SH,2017-09-15 11:00:00,111.070099,110.170746,110.092537,110.796379,0.625633,0.567876,5962313.0,154852801.0
600036.SH,2017-09-15 11:30:00,110.952789,110.796379,110.366249,110.405357,-0.391022,-0.352919,2797595.0,72663840.0
600036.SH,2017-09-15 13:30:00,111.070099,110.483566,110.483566,110.835487,0.43013,0.389592,2892336.0,75220652.0
600036.SH,2017-09-15 14:00:00,110.99189,110.835487,110.522667,110.757278,-0.078209,-0.070563,1795996.0,46697760.0
600036.SH,2017-09-15 14:30:00,111.030998,110.796379,110.366249,110.483566,-0.273712,-0.247128,2745824.0,71310760.0
600036.SH,2017-09-15 15:00:00,110.796379,110.405357,110.014328,110.639969,0.156403,0.141562,3954650.0,102536447.0
600036.SH,2017-09-18 09:30:00,110.639969,110.639969,110.639969,110.639969,0.0,0.0,220400.0,5723788.0
600036.SH,2017-09-18 10:00:00,110.952789,110.639969,109.779716,110.014328,-0.625641,-0.565475,10259675.0,265611886.0
600036.SH,2017-09-18 10:30:00,111.148308,110.014328,109.584206,110.99189,0.977562,0.888577,11127394.0,287983798.0
600036.SH,2017-09-18 11:00:00,111.1092,110.874588,110.170746,110.170746,-0.821144,-0.739824,3703890.0,96227819.0
600036.SH,2017-09-18 11:30:00,110.913696,110.170746,110.170746,110.600868,0.430122,0.390414,3245522.0,84316747.0
600036.SH,2017-09-18 13:30:00,111.070099,110.639969,110.131638,110.483566,-0.117302,-0.106059,4784394.0,124235403.0
600036.SH,2017-09-18 14:00:00,110.522667,110.444458,109.818817,110.053429,-0.430138,-0.389323,3907494.0,100928688.0
600036.SH,2017-09-18 14:30:00,110.67907,109.975227,109.897026,110.405357,0.351929,0.31978,3591152.0,92903279.0
600036.SH,2017-09-18 15:00:00,110.835487,110.366249,109.662407,109.818817,-0.58654,-0.531261,10267807.0,265724883.0
600036.SH,2017-09-19 09:30:00,109.936127,109.936127,109.936127,109.936127,0.030001,0.116462,147159.0,3795231.0
600036.SH,2017-09-19 10:00:00,111.656639,110.053429,110.053429,111.030998,1.094872,0.995916,10236081.0,267200379.0
600036.SH,2017-09-19 10:30:00,111.1092,110.99189,110.288048,110.444458,-0.58654,-0.528267,4413832.0,114716619.0
600036.SH,2017-09-19 11:00:00,110.600868,110.444458,109.975227,109.975227,-0.469231,-0.424857,4496572.0,116366417.0
600036.SH,2017-09-19 11:30:00,110.131638,109.975227,109.584206,109.623299,-0.351929,-0.320007,6657850.0,171502634.0
600036.SH,2017-09-19 13:30:00,110.600868,109.584206,109.545105,110.366249,0.74295,0.67773,3722465.0,96162492.0
600036.SH,2017-09-19 14:00:00,111.030998,110.366249,110.366249,110.835487,0.469238,0.425165,3317543.0,86296136.0
600036.SH,2017-09-19 14:30:00,111.461128,110.796379,110.757278,110.952789,0.117302,0.105834,6441326.0,168088578.0
600036.SH,2017-09-19 15:00:00,111.461128,110.952789,110.757278,111.42202,0.469231,0.42291,7841290.0,204687768.0
600036.SH,2017-09-20 09:30:00,111.187408,111.187408,111.187408,111.187408,-0.059999,-0.229268,88600.0,2313346.0
600036.SH,2017-09-20 10:00:00,111.343819,111.226517,110.483566,110.835487,-0.351921,-0.316512,6482367.0,168691788.0
600036.SH,2017-09-20 10:30:00,112.00856,110.835487,110.835487,111.73484,0.899353,0.811431,8918435.0,233641759.0
600036.SH,2017-09-20 11:00:00,111.930351,111.73484,111.382919,111.852158,0.117317,0.104996,5464852.0,143492560.0
600036.SH,2017-09-20 11:30:00,111.930351,111.891258,111.42202,111.461128,-0.391029,-0.349595,2683800.0,70431460.0
600036.SH,2017-09-20 13:30:00,111.813049,111.773949,111.187408,111.26561,-0.195518,-0.175414,3660346.0,95771234.0
