unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1.60166E+12,2020/10/2 17:00,EOS/USDT,2.4763,2.4784,2.4646,2.47,203688.93,503359.4702,1183
1.60166E+12,2020/10/2 18:00,EOS/USDT,2.4698,2.4717,2.4597,2.467,177823.47,438423.7934,1758
1.60167E+12,2020/10/2 19:00,EOS/USDT,2.4667,2.4674,2.4586,2.4596,141506.23,348465.4055,819
1.60167E+12,2020/10/2 20:00,EOS/USDT,2.4594,2.4707,2.4572,2.4691,163666.85,403518.339,864
1.60167E+12,2020/10/2 21:00,EOS/USDT,2.47,2.4772,2.4507,2.4525,139089.63,342858.9433,1262
1.60168E+12,2020/10/2 22:00,EOS/USDT,2.4529,2.4761,2.4529,2.4746,189362.89,467229.2021,1259
1.60168E+12,2020/10/2 23:00,EOS/USDT,2.4739,2.4836,2.4737,2.4787,159657.27,395789.2329,1084
1.60168E+12,2020/10/3 0:00,EOS/USDT,2.4792,2.4812,2.4679,2.4709,165628.43,409603.3651,1231
1.60169E+12,2020/10/3 1:00,EOS/USDT,2.4709,2.4794,2.4709,2.4776,154166.79,381703.6137,957
1.60169E+12,2020/10/3 2:00,EOS/USDT,2.4781,2.4809,2.4705,2.474,142856.72,353596.2542,1035
1.60169E+12,2020/10/3 3:00,EOS/USDT,2.474,2.4854,2.4722,2.484,222636.04,552268.7742,1528
1.6017E+12,2020/10/3 4:00,EOS/USDT,2.4836,2.4857,2.4776,2.4795,138453.14,343414.9283,1085
1.6017E+12,2020/10/3 5:00,EOS/USDT,2.4793,2.4807,2.475,2.4774,125965.66,312123.4007,672
1.6017E+12,2020/10/3 6:00,EOS/USDT,2.4775,2.4793,2.4675,2.473,144562.33,357376.6211,846
1.60171E+12,2020/10/3 7:00,EOS/USDT,2.4729,2.476,2.4716,2.4728,85886.11,212408.7551,492
1.60171E+12,2020/10/3 8:00,EOS/USDT,2.4726,2.485,2.469,2.4772,163907.19,406010.0055,1121
1.60172E+12,2020/10/3 9:00,EOS/USDT,2.4772,2.4855,2.4766,2.4838,83709.82,207712.5781,503
1.60172E+12,2020/10/3 10:00,EOS/USDT,2.4841,2.4938,2.4832,2.4936,173487.51,431812.2485,947
1.60172E+12,2020/10/3 11:00,EOS/USDT,2.4934,2.4986,2.4898,2.4921,179295.31,446935.8904,998
1.60173E+12,2020/10/3 12:00,EOS/USDT,2.4925,2.4925,2.4829,2.4836,207950.01,517117.3071,1028
1.60173E+12,2020/10/3 13:00,EOS/USDT,2.4841,2.4872,2.481,2.4817,99265.09,246588.3756,734
1.60173E+12,2020/10/3 14:00,EOS/USDT,2.4812,2.4865,2.481,2.4837,110034.64,273343.8162,763
1.60174E+12,2020/10/3 15:00,EOS/USDT,2.4836,2.4924,2.483,2.4895,111827.33,278156.9052,830
1.60174E+12,2020/10/3 16:00,EOS/USDT,2.4896,2.4943,2.4851,2.4925,177508.89,441729.4097,976
1.60174E+12,2020/10/3 17:00,EOS/USDT,2.4922,2.494,2.4883,2.4916,149521.13,372451.9206,717
1.60175E+12,2020/10/3 18:00,EOS/USDT,2.4915,2.4994,2.4905,2.4991,124318.42,310319.5755,727
1.60175E+12,2020/10/3 19:00,EOS/USDT,2.499,2.5017,2.4979,2.4993,76904.66,192280.2834,454
1.60176E+12,2020/10/3 20:00,EOS/USDT,2.4992,2.4998,2.491,2.494,79964.13,199527.5597,607
1.60176E+12,2020/10/3 21:00,EOS/USDT,2.494,2.4948,2.4896,2.4936,52585.52,131020.9924,323
1.60176E+12,2020/10/3 22:00,EOS/USDT,2.4933,2.4939,2.481,2.4848,118928.46,295603.5724,627
1.60177E+12,2020/10/3 23:00,EOS/USDT,2.4853,2.4857,2.4768,2.4786,119043.29,295373.2473,746
1.60177E+12,2020/10/4 0:00,EOS/USDT,2.4777,2.4865,2.4718,2.4814,159563.7,395860.5848,1073
1.60177E+12,2020/10/4 1:00,EOS/USDT,2.4811,2.4818,2.4645,2.4741,349710.02,865297.1915,1820
1.60178E+12,2020/10/4 2:00,EOS/USDT,2.4742,2.477,2.4648,2.4758,125006.57,308696.0772,621
1.60178E+12,2020/10/4 3:00,EOS/USDT,2.4758,2.4787,2.4734,2.4737,125664.07,311094.5445,491
1.60178E+12,2020/10/4 4:00,EOS/USDT,2.4736,2.4798,2.4717,2.4779,133995.85,331728.0171,633
1.60179E+12,2020/10/4 5:00,EOS/USDT,2.4783,2.4824,2.4764,2.4772,88551.46,219585.7452,455
1.60179E+12,2020/10/4 6:00,EOS/USDT,2.4772,2.4926,2.477,2.4908,240108.36,597086.6129,1222
1.60179E+12,2020/10/4 7:00,EOS/USDT,2.4908,2.4936,2.4861,2.4888,108616.64,270350.8529,625
1.6018E+12,2020/10/4 8:00,EOS/USDT,2.4891,2.4942,2.4864,2.4884,115835.96,288435.3108,513
1.6018E+12,2020/10/4 9:00,EOS/USDT,2.4881,2.4895,2.4818,2.4885,115842.34,287961.622,600
1.60181E+12,2020/10/4 10:00,EOS/USDT,2.4877,2.4893,2.4797,2.4825,144600.44,359036.3073,832
1.60181E+12,2020/10/4 11:00,EOS/USDT,2.4824,2.4856,2.4792,2.4843,190740.54,473569.173,922
1.60181E+12,2020/10/4 12:00,EOS/USDT,2.4839,2.4873,2.474,2.4873,202183.01,501415.7854,1129
1.60182E+12,2020/10/4 13:00,EOS/USDT,2.4872,2.5312,2.4872,2.5183,844605.06,2122322.956,4018
1.60182E+12,2020/10/4 14:00,EOS/USDT,2.5185,2.5212,2.5067,2.5087,143320.36,360068.2709,875
1.60182E+12,2020/10/4 15:00,EOS/USDT,2.5091,2.5134,2.502,2.5027,223076.94,559548.3918,830
1.60183E+12,2020/10/4 16:00,EOS/USDT,2.5026,2.5144,2.5018,2.5135,114721.33,288058.1591,706
1.60183E+12,2020/10/4 17:00,EOS/USDT,2.5139,2.519,2.5058,2.5134,578235.16,1452337.908,1910
1.60183E+12,2020/10/4 18:00,EOS/USDT,2.5136,2.531,2.512,2.522,506671.16,1277975.493,2721
1.60184E+12,2020/10/4 19:00,EOS/USDT,2.5218,2.5342,2.5204,2.5215,246246.7,621959.8322,1411
1.60184E+12,2020/10/4 20:00,EOS/USDT,2.5224,2.5276,2.5159,2.5188,136321.32,343869.5722,845
1.60185E+12,2020/10/4 21:00,EOS/USDT,2.5196,2.5237,2.5169,2.517,93668.55,236149.4153,574
1.60185E+12,2020/10/4 22:00,EOS/USDT,2.5172,2.5238,2.5139,2.516,94998.35,239143.3001,681
1.60185E+12,2020/10/4 23:00,EOS/USDT,2.517,2.5205,2.5161,2.5176,131439.53,330981.6638,733
1.60186E+12,2020/10/5 0:00,EOS/USDT,2.5172,2.536,2.5161,2.5319,251269.59,635364.7926,1527
1.60186E+12,2020/10/5 1:00,EOS/USDT,2.5319,2.5378,2.5242,2.5277,222387.07,562592.8385,1253
1.60186E+12,2020/10/5 2:00,EOS/USDT,2.5271,2.5318,2.5258,2.5313,139562.32,352816.8993,808
1.60187E+12,2020/10/5 3:00,EOS/USDT,2.5309,2.532,2.5151,2.5173,142120.28,358418.6688,850
1.60187E+12,2020/10/5 4:00,EOS/USDT,2.5165,2.5181,2.5078,2.51,310898.08,781221.7285,1320
1.60187E+12,2020/10/5 5:00,EOS/USDT,2.51,2.5142,2.508,2.5141,180779.64,454022.1323,963
1.60188E+12,2020/10/5 6:00,EOS/USDT,2.5141,2.5141,2.4963,2.5059,273513.05,684901.512,1485
1.60188E+12,2020/10/5 7:00,EOS/USDT,2.506,2.5108,2.5011,2.5099,218808.79,548108.7988,1133
1.60188E+12,2020/10/5 8:00,EOS/USDT,2.5097,2.5097,2.5027,2.5028,135764.16,340305.4882,631
1.60189E+12,2020/10/5 9:00,EOS/USDT,2.5024,2.5095,2.5011,2.5062,157559.2,394836.1067,697
1.60189E+12,2020/10/5 10:00,EOS/USDT,2.5062,2.5094,2.502,2.5068,96815.22,242526.6948,554
1.6019E+12,2020/10/5 11:00,EOS/USDT,2.5067,2.5129,2.5023,2.5025,103659.71,259824.4506,541
1.6019E+12,2020/10/5 12:00,EOS/USDT,2.5024,2.5192,2.5002,2.518,142257.32,356992.2089,975
1.6019E+12,2020/10/5 13:00,EOS/USDT,2.5185,2.5243,2.5146,2.5207,280226.97,705861.8912,1440
1.60191E+12,2020/10/5 14:00,EOS/USDT,2.5208,2.5277,2.5133,2.5184,218715.26,551100.1713,1397
1.60191E+12,2020/10/5 15:00,EOS/USDT,2.5185,2.5209,2.5154,2.5183,153963.77,387757.3166,757
1.60191E+12,2020/10/5 16:00,EOS/USDT,2.5185,2.5244,2.513,2.5237,181612.32,457352.0345,934
1.60192E+12,2020/10/5 17:00,EOS/USDT,2.5238,2.5238,2.5004,2.5034,288320,724499.9053,1420
1.60192E+12,2020/10/5 18:00,EOS/USDT,2.5038,2.5057,2.4896,2.499,290662.36,726132.9696,1350
1.60192E+12,2020/10/5 19:00,EOS/USDT,2.4982,2.506,2.4968,2.5006,245672.6,614382.9674,1029
1.60193E+12,2020/10/5 20:00,EOS/USDT,2.5002,2.5116,2.5002,2.5107,193750.97,485593.5307,980
1.60193E+12,2020/10/5 21:00,EOS/USDT,2.5111,2.5185,2.5092,2.5175,302130.61,759955.7652,1650
1.60194E+12,2020/10/5 22:00,EOS/USDT,2.5174,2.53,2.5173,2.5181,258726.2,653131.0136,1059
1.60194E+12,2020/10/5 23:00,EOS/USDT,2.5181,2.5296,2.5162,2.5257,186138.89,469558.8363,1023
1.60194E+12,2020/10/6 0:00,EOS/USDT,2.5262,2.5353,2.5211,2.5224,318338.98,805502.9977,1667
1.60195E+12,2020/10/6 1:00,EOS/USDT,2.5227,2.5289,2.5196,2.5223,243118.52,613698.4215,1503
1.60195E+12,2020/10/6 2:00,EOS/USDT,2.5221,2.531,2.5219,2.526,140136.66,353999.2528,694
1.60195E+12,2020/10/6 3:00,EOS/USDT,2.5261,2.53,2.5231,2.5273,166007.78,419324.203,622
1.60196E+12,2020/10/6 4:00,EOS/USDT,2.5267,2.5342,2.5266,2.5295,217768.6,551213.8935,1022
1.60196E+12,2020/10/6 5:00,EOS/USDT,2.5295,2.5295,2.5182,2.5212,128004.08,322732.4132,928
1.60196E+12,2020/10/6 6:00,EOS/USDT,2.521,2.5216,2.5149,2.5161,261366.84,658059.1026,1322
1.60197E+12,2020/10/6 7:00,EOS/USDT,2.516,2.5209,2.5058,2.5077,207022.79,520248.6775,1149
1.60197E+12,2020/10/6 8:00,EOS/USDT,2.5073,2.5172,2.5027,2.5133,311082.1,781084.3191,1348
1.60197E+12,2020/10/6 9:00,EOS/USDT,2.5133,2.524,2.5117,2.5212,183544.07,462213.3979,992
1.60198E+12,2020/10/6 10:00,EOS/USDT,2.5211,2.5233,2.5061,2.5067,204834.72,514826.6315,1243
1.60198E+12,2020/10/6 11:00,EOS/USDT,2.5066,2.5066,2.4888,2.5005,506879.13,1265954.014,2712
1.60199E+12,2020/10/6 12:00,EOS/USDT,2.5,2.5041,2.4948,2.4973,280675.34,701190.8698,1480
1.60199E+12,2020/10/6 13:00,EOS/USDT,2.497,2.5056,2.4908,2.4928,449457.46,1122898.555,1667
1.60199E+12,2020/10/6 14:00,EOS/USDT,2.493,2.5027,2.4871,2.4971,338390.78,844658.5915,1960
1.602E+12,2020/10/6 15:00,EOS/USDT,2.497,2.8689,2.4858,2.8458,11121367.53,30387695.61,62370
1.602E+12,2020/10/6 16:00,EOS/USDT,2.8467,2.9711,2.8364,2.8744,8180086.24,23727113.71,48616
1.602E+12,2020/10/6 17:00,EOS/USDT,2.874,2.88,2.7618,2.7971,4337981.75,12187646.93,22349
1.60201E+12,2020/10/6 18:00,EOS/USDT,2.7965,2.8201,2.6844,2.7118,2816548.06,7782479.046,17291
1.60201E+12,2020/10/6 19:00,EOS/USDT,2.7115,2.719,2.6541,2.6892,3005032.5,8073947.906,18441
1.60201E+12,2020/10/6 20:00,EOS/USDT,2.6887,2.7026,2.621,2.6631,1894773.62,5049459.391,11419
1.60202E+12,2020/10/6 21:00,EOS/USDT,2.6631,2.6897,2.6493,2.6563,1078177.43,2880021.026,6672
1.60202E+12,2020/10/6 22:00,EOS/USDT,2.6563,2.707,2.65,2.6751,1976509.08,5301224.691,9820
1.60203E+12,2020/10/6 23:00,EOS/USDT,2.6753,2.6959,2.6641,2.6959,1154808.45,3095187.745,6580
1.60203E+12,2020/10/7 0:00,EOS/USDT,2.6959,2.6975,2.645,2.6515,1285193.44,3426309.998,7396
1.60203E+12,2020/10/7 1:00,EOS/USDT,2.6516,2.6584,2.5922,2.6385,2337398.69,6122006.038,12544
1.60204E+12,2020/10/7 2:00,EOS/USDT,2.6392,2.6654,2.6303,2.6585,783114.33,2074386.522,4493
1.60204E+12,2020/10/7 3:00,EOS/USDT,2.6584,2.6628,2.6266,2.6446,913576.55,2416750.06,4761
1.60204E+12,2020/10/7 4:00,EOS/USDT,2.6433,2.6618,2.6374,2.6563,665017.38,1763939.684,3727
1.60205E+12,2020/10/7 5:00,EOS/USDT,2.6563,2.6773,2.6421,2.6658,853770.64,2274081.517,4558
1.60205E+12,2020/10/7 6:00,EOS/USDT,2.6643,2.6897,2.6606,2.6788,603561.17,1612898,3095
1.60205E+12,2020/10/7 7:00,EOS/USDT,2.6786,2.6804,2.6429,2.6595,971657.89,2581885.103,4430
1.60206E+12,2020/10/7 8:00,EOS/USDT,2.6595,2.6619,2.6424,2.6531,439094.94,1163932.941,2396
1.60206E+12,2020/10/7 9:00,EOS/USDT,2.6533,2.6598,2.6235,2.6337,1232781.56,3256227.102,5487
1.60206E+12,2020/10/7 10:00,EOS/USDT,2.6336,2.6429,2.6227,2.6328,775110.66,2039782.938,3607
1.60207E+12,2020/10/7 11:00,EOS/USDT,2.6328,2.6425,2.6205,2.6388,423312.55,1113297.737,2543
1.60207E+12,2020/10/7 12:00,EOS/USDT,2.6387,2.6672,2.6351,2.6434,791855.93,2098190.175,4439
1.60208E+12,2020/10/7 13:00,EOS/USDT,2.6445,2.6613,2.64,2.6529,750191.14,1989353.384,3528
1.60208E+12,2020/10/7 14:00,EOS/USDT,2.6527,2.6545,2.6382,2.6475,371545.27,983827.1645,2283
1.60208E+12,2020/10/7 15:00,EOS/USDT,2.6475,2.7167,2.6433,2.6649,1871817.19,5023681.592,10014
1.60209E+12,2020/10/7 16:00,EOS/USDT,2.6652,2.6714,2.6133,2.6366,1567914.82,4131700.583,8244
1.60209E+12,2020/10/7 17:00,EOS/USDT,2.6368,2.6574,2.6213,2.6502,846154.36,2236925.421,4021
1.60209E+12,2020/10/7 18:00,EOS/USDT,2.65,2.6625,2.6477,2.6544,495581.99,1315686.697,2809
1.6021E+12,2020/10/7 19:00,EOS/USDT,2.655,2.6633,2.6378,2.6434,465153.63,1231649.27,1918
1.6021E+12,2020/10/7 20:00,EOS/USDT,2.6429,2.6588,2.6409,2.6494,344416.65,912348.2472,1613
1.6021E+12,2020/10/7 21:00,EOS/USDT,2.6485,2.6516,2.6391,2.6398,111872.84,295940.0369,753
1.60211E+12,2020/10/7 22:00,EOS/USDT,2.6398,2.6428,2.6329,2.6428,99188.34,261604.6514,819
1.60211E+12,2020/10/7 23:00,EOS/USDT,2.6424,2.6463,2.6387,2.6436,168624.54,445548.5509,952
1.60212E+12,2020/10/8 0:00,EOS/USDT,2.644,2.6488,2.6283,2.63,322226.11,849001.9036,1956
1.60212E+12,2020/10/8 1:00,EOS/USDT,2.63,2.6337,2.6201,2.6308,316954.92,832753.3601,1763
1.60212E+12,2020/10/8 2:00,EOS/USDT,2.6307,2.6309,2.6242,2.6272,119470.01,313809.0383,773
1.60213E+12,2020/10/8 3:00,EOS/USDT,2.6272,2.6539,2.6243,2.6337,548710.36,1449674.685,3237
1.60213E+12,2020/10/8 4:00,EOS/USDT,2.634,2.6449,2.629,2.638,194595.16,513007.639,1179
1.60213E+12,2020/10/8 5:00,EOS/USDT,2.6379,2.6379,2.6215,2.6252,304450.7,800049.3829,1619
1.60214E+12,2020/10/8 6:00,EOS/USDT,2.6246,2.6319,2.6201,2.6246,238811.72,627317.0722,1328
1.60214E+12,2020/10/8 7:00,EOS/USDT,2.6242,2.6242,2.4944,2.5592,2773395.26,7079108.352,16932
1.60214E+12,2020/10/8 8:00,EOS/USDT,2.5582,2.5744,2.5383,2.547,924763.09,2368762.847,3860
1.60215E+12,2020/10/8 9:00,EOS/USDT,2.5475,2.5646,2.5319,2.5586,934447.81,2384789.888,3649
1.60215E+12,2020/10/8 10:00,EOS/USDT,2.5586,2.5846,2.5541,2.5723,467001.06,1200903.676,2597
1.60215E+12,2020/10/8 11:00,EOS/USDT,2.5721,2.5724,2.559,2.5643,300526.84,770897.6818,1409
1.60216E+12,2020/10/8 12:00,EOS/USDT,2.5643,2.5838,2.5544,2.5817,617522.41,1590488.347,2871
1.60216E+12,2020/10/8 13:00,EOS/USDT,2.582,2.6244,2.5662,2.6086,1457976.93,3793178.224,7505
1.60217E+12,2020/10/8 14:00,EOS/USDT,2.6087,2.6488,2.5988,2.6298,1542619.32,4049191.856,8335
1.60217E+12,2020/10/8 15:00,EOS/USDT,2.6299,2.6438,2.6145,2.6232,770348.33,2022240.781,4494
1.60217E+12,2020/10/8 16:00,EOS/USDT,2.6234,2.6416,2.6101,2.6179,835796.75,2189212.305,4738
1.60218E+12,2020/10/8 17:00,EOS/USDT,2.6179,2.6314,2.6131,2.62,439812.06,1152912.337,2684
1.60218E+12,2020/10/8 18:00,EOS/USDT,2.62,2.6243,2.6097,2.621,181698.17,475748.817,1088
1.60218E+12,2020/10/8 19:00,EOS/USDT,2.6216,2.6261,2.6171,2.6197,214033,560948.8093,1169
1.60219E+12,2020/10/8 20:00,EOS/USDT,2.6199,2.6337,2.6112,2.6139,316612.35,829465.8777,1896
1.60219E+12,2020/10/8 21:00,EOS/USDT,2.6138,2.6168,2.5937,2.6044,269493.93,702800.3806,1858
1.60219E+12,2020/10/8 22:00,EOS/USDT,2.6044,2.618,2.6044,2.6149,200727.92,524361.8361,1482
1.6022E+12,2020/10/8 23:00,EOS/USDT,2.6157,2.6214,2.6007,2.6066,402850.86,1050743.353,1907
1.6022E+12,2020/10/9 0:00,EOS/USDT,2.6065,2.6097,2.5805,2.5915,439855,1140513.532,2939
1.60221E+12,2020/10/9 1:00,EOS/USDT,2.5912,2.599,2.586,2.5975,245121.27,635787.8264,1586
1.60221E+12,2020/10/9 2:00,EOS/USDT,2.5972,2.6112,2.5955,2.6061,288184.86,750655.9071,1480
1.60221E+12,2020/10/9 3:00,EOS/USDT,2.6063,2.62,2.6051,2.6111,334262.46,872832.8732,1832
1.60222E+12,2020/10/9 4:00,EOS/USDT,2.6108,2.6119,2.6032,2.6039,116629.94,303976.4872,747
1.60222E+12,2020/10/9 5:00,EOS/USDT,2.6038,2.6072,2.5927,2.5943,171175.84,445333.1911,980
1.60222E+12,2020/10/9 6:00,EOS/USDT,2.5945,2.5974,2.5881,2.5938,147215.78,381728.1928,983
1.60223E+12,2020/10/9 7:00,EOS/USDT,2.5938,2.6051,2.5934,2.6032,246423.35,641076.562,1378
1.60223E+12,2020/10/9 8:00,EOS/USDT,2.6031,2.6084,2.5986,2.6048,389486.96,1013766.615,2414
1.60223E+12,2020/10/9 9:00,EOS/USDT,2.6044,2.6053,2.594,2.5995,293547.65,763007.6251,1766
1.60224E+12,2020/10/9 10:00,EOS/USDT,2.5991,2.64,2.5953,2.6361,1151849.52,3020319.363,6473
1.60224E+12,2020/10/9 11:00,EOS/USDT,2.6357,2.6538,2.6251,2.6408,1332422.78,3519182.24,7787
1.60224E+12,2020/10/9 12:00,EOS/USDT,2.6411,2.6446,2.6257,2.6275,367132.15,968468.1746,2502
1.60225E+12,2020/10/9 13:00,EOS/USDT,2.6281,2.636,2.622,2.6332,339371.5,892472.7135,2339
1.60225E+12,2020/10/9 14:00,EOS/USDT,2.6334,2.636,2.62,2.6322,388173.02,1020908.678,1949
1.60226E+12,2020/10/9 15:00,EOS/USDT,2.6327,2.6567,2.6283,2.6526,557770.79,1474393.343,3745
1.60226E+12,2020/10/9 16:00,EOS/USDT,2.6534,2.6568,2.6333,2.6377,509107.09,1345090.157,3663
1.60226E+12,2020/10/9 17:00,EOS/USDT,2.6377,2.6399,2.6308,2.6344,167434.89,441172.7386,981
1.60227E+12,2020/10/9 18:00,EOS/USDT,2.6344,2.6359,2.6211,2.6287,268745.94,705933.1851,1669
1.60227E+12,2020/10/9 19:00,EOS/USDT,2.6282,2.6309,2.6212,2.6263,176307.35,463051.1337,836
1.60227E+12,2020/10/9 20:00,EOS/USDT,2.6261,2.6326,2.6261,2.6302,209403.34,550633.4615,1173
1.60228E+12,2020/10/9 21:00,EOS/USDT,2.6307,2.6446,2.6293,2.6443,144163.56,380170.051,819
1.60228E+12,2020/10/9 22:00,EOS/USDT,2.6443,2.647,2.6349,2.639,72166.43,190542.3757,506
1.60228E+12,2020/10/9 23:00,EOS/USDT,2.6396,2.6482,2.6356,2.6406,187287.2,494871.9575,1233
1.60229E+12,2020/10/10 0:00,EOS/USDT,2.6405,2.6542,2.6399,2.6468,265829.72,703939.609,1366
1.60229E+12,2020/10/10 1:00,EOS/USDT,2.6469,2.6769,2.6392,2.6729,631292.7,1678568.693,3284
1.6023E+12,2020/10/10 2:00,EOS/USDT,2.673,2.7041,2.6628,2.6936,1139455.63,3063257.934,7566
1.6023E+12,2020/10/10 3:00,EOS/USDT,2.6937,2.7188,2.6892,2.6982,767268.64,2075361.71,5013
1.6023E+12,2020/10/10 4:00,EOS/USDT,2.6983,2.7042,2.6883,2.6993,210026.2,566432.1506,1455
1.60231E+12,2020/10/10 5:00,EOS/USDT,2.6986,2.6986,2.6804,2.6859,238757.27,642176.5446,1433
1.60231E+12,2020/10/10 6:00,EOS/USDT,2.6862,2.6871,2.676,2.6798,232482.63,623414.5685,1520
1.60231E+12,2020/10/10 7:00,EOS/USDT,2.6792,2.6899,2.675,2.6895,183288.17,491646.3957,1159
1.60232E+12,2020/10/10 8:00,EOS/USDT,2.6899,2.6977,2.6867,2.6882,282538.13,760422.6278,1459
1.60232E+12,2020/10/10 9:00,EOS/USDT,2.6889,2.6918,2.6608,2.6681,327738.82,876866.4825,2498
1.60232E+12,2020/10/10 10:00,EOS/USDT,2.668,2.6715,2.6463,2.6652,559701.32,1489277.742,3128
1.60233E+12,2020/10/10 11:00,EOS/USDT,2.6659,2.6738,2.659,2.6698,168798.95,449882.0725,1267
1.60233E+12,2020/10/10 12:00,EOS/USDT,2.6697,2.6754,2.6622,2.6747,158627.98,423451.6589,1172
1.60233E+12,2020/10/10 13:00,EOS/USDT,2.6746,2.7108,2.6743,2.6934,526682.24,1418675.217,3655
1.60234E+12,2020/10/10 14:00,EOS/USDT,2.6931,2.7017,2.6861,2.692,249642.62,672540.7065,1739
1.60234E+12,2020/10/10 15:00,EOS/USDT,2.6923,2.6986,2.6692,2.6735,297162.78,798673.7183,2284
1.60235E+12,2020/10/10 16:00,EOS/USDT,2.6729,2.6864,2.6618,2.6832,367644.76,984129.562,2360
1.60235E+12,2020/10/10 17:00,EOS/USDT,2.6829,2.6871,2.6768,2.679,113788.93,305117.7166,1098
1.60235E+12,2020/10/10 18:00,EOS/USDT,2.6787,2.6811,2.6731,2.6789,185031.63,495369.0888,1168
1.60236E+12,2020/10/10 19:00,EOS/USDT,2.6789,2.6808,2.6719,2.6747,174192.23,466169.5546,1193
1.60236E+12,2020/10/10 20:00,EOS/USDT,2.6747,2.6747,2.6669,2.6701,116534.01,311136.3994,720
1.60236E+12,2020/10/10 21:00,EOS/USDT,2.67,2.6745,2.6575,2.6711,213144.46,568359.4499,1401
1.60237E+12,2020/10/10 22:00,EOS/USDT,2.6705,2.6705,2.6602,2.6667,148819.22,396628.6698,903
1.60237E+12,2020/10/10 23:00,EOS/USDT,2.6664,2.6664,2.633,2.6415,640926.37,1696853.069,3916
1.60237E+12,2020/10/11 0:00,EOS/USDT,2.6414,2.6513,2.6336,2.6427,338653.18,894734.9854,1978
1.60238E+12,2020/10/11 1:00,EOS/USDT,2.6428,2.6626,2.6428,2.657,293276.36,778738.6549,1934
1.60238E+12,2020/10/11 2:00,EOS/USDT,2.6573,2.6614,2.6553,2.6588,149223.64,396684.2943,1022
1.60239E+12,2020/10/11 3:00,EOS/USDT,2.6586,2.6588,2.6461,2.6476,176456.63,467881.2104,972
1.60239E+12,2020/10/11 4:00,EOS/USDT,2.6478,2.6546,2.6467,2.6494,149187.99,395387.9676,946
1.60239E+12,2020/10/11 5:00,EOS/USDT,2.6493,2.662,2.6487,2.6596,139222.69,369661.9825,873
1.6024E+12,2020/10/11 6:00,EOS/USDT,2.6599,2.6662,2.6578,2.6631,172552.79,459327.9133,843
1.6024E+12,2020/10/11 7:00,EOS/USDT,2.6637,2.6639,2.6571,2.6614,139209.25,370420.5362,885
1.6024E+12,2020/10/11 8:00,EOS/USDT,2.6617,2.665,2.6578,2.6586,132721.18,353198.2186,877
1.60241E+12,2020/10/11 9:00,EOS/USDT,2.6595,2.6627,2.6531,2.6621,161921.03,430379.1052,914
1.60241E+12,2020/10/11 10:00,EOS/USDT,2.6627,2.6857,2.6613,2.6795,309602.84,827805.3399,2011
1.60241E+12,2020/10/11 11:00,EOS/USDT,2.6796,2.6856,2.6684,2.6699,249761.95,668949.2623,1495
1.60242E+12,2020/10/11 12:00,EOS/USDT,2.6706,2.6718,2.6534,2.6594,228035.66,607279.7851,1460
1.60242E+12,2020/10/11 13:00,EOS/USDT,2.6593,2.6663,2.6542,2.6653,159259.59,423917.0614,1036
1.60242E+12,2020/10/11 14:00,EOS/USDT,2.6651,2.6794,2.6562,2.6659,261591.7,697974.9709,1930
1.60243E+12,2020/10/11 15:00,EOS/USDT,2.6666,2.6851,2.6666,2.6766,345384.2,925155.3806,2371
1.60243E+12,2020/10/11 16:00,EOS/USDT,2.6769,2.686,2.6699,2.6744,340668.41,912944.7529,1942
1.60244E+12,2020/10/11 17:00,EOS/USDT,2.6744,2.6821,2.6711,2.6726,367689.29,984583.1505,1409
1.60244E+12,2020/10/11 18:00,EOS/USDT,2.6726,2.6797,2.6712,2.6781,113184.38,302838.0259,696
1.60244E+12,2020/10/11 19:00,EOS/USDT,2.6789,2.6799,2.649,2.6518,390523.5,1039607.26,2513
1.60245E+12,2020/10/11 20:00,EOS/USDT,2.6513,2.6624,2.6513,2.6549,164465.27,437180.3631,1037
1.60245E+12,2020/10/11 21:00,EOS/USDT,2.655,2.6564,2.615,2.6403,940696.91,2477667.908,6636
1.60245E+12,2020/10/11 22:00,EOS/USDT,2.6404,2.6519,2.63,2.6491,405530.25,1072149.952,2172
1.60246E+12,2020/10/11 23:00,EOS/USDT,2.6492,2.6635,2.6471,2.6576,543572.65,1444288.462,2126
1.60246E+12,2020/10/12 0:00,EOS/USDT,2.6574,2.6591,2.6467,2.6565,261526.44,693924.74,1612
1.60246E+12,2020/10/12 1:00,EOS/USDT,2.6565,2.6608,2.6468,2.6605,278625.75,739371.7769,1547
1.60247E+12,2020/10/12 2:00,EOS/USDT,2.6604,2.6604,2.6506,2.6568,114754.74,304614.773,710
1.60247E+12,2020/10/12 3:00,EOS/USDT,2.6568,2.6598,2.6517,2.6534,161955.15,430074.516,974
1.60248E+12,2020/10/12 4:00,EOS/USDT,2.6532,2.6538,2.6392,2.6526,302766.35,801116.5934,1937
1.60248E+12,2020/10/12 5:00,EOS/USDT,2.6524,2.6633,2.6459,2.6571,276953.74,735760.4071,1575
1.60248E+12,2020/10/12 6:00,EOS/USDT,2.6573,2.6573,2.6409,2.6423,355397.42,940615.8362,1922
1.60249E+12,2020/10/12 7:00,EOS/USDT,2.6415,2.6598,2.6373,2.6545,381515.97,1010564.033,2178
